epochs,tr_loss,tr_acc,val_loss,val_acc
359,0.8389884114265442,70.3125,0.16197669506072998,30.000001907348633
360,0.8486862421035767,67.1875,-0.6830974817276001,25.0
361,0.8567343592643738,63.74999999999999,-0.3252961337566376,21.25
362,0.8709494829177856,68.125,-0.04340857267379761,38.75
363,0.8634717464447021,64.375,-0.36255934834480286,28.75
364,0.8716153502464294,65.3125,-0.15841194987297058,33.75
365,0.8359891414642334,70.625,-0.060481466352939606,28.75
366,0.783653724193573,72.1875,-0.7001864314079285,26.250001907348633
367,0.8454399585723877,68.75,0.2093767374753952,12.5
368,0.7949007034301758,63.74999999999999,-0.3682214915752411,16.25
369,0.8868247389793396,68.125,-0.46624213457107544,11.25
370,0.8172064423561096,70.625,-1.0289583206176758,31.25
371,0.9095023036003113,63.4375,-0.40334197878837585,21.25
372,0.8655329346656799,63.74999999999999,0.13378845155239105,31.25
373,0.8590799331665039,66.875,0.6903813481330872,18.75
374,0.8079613208770752,67.5,0.6955775618553162,40.0
375,0.8590357065200805,69.0625,1.1235617399215698,25.0
376,0.8144041776657105,66.25,-0.2730405926704407,20.0
377,0.8055366992950439,70.0,-1.208128571510315,18.75
378,0.8558621525764465,65.0,-2.3643062114715576,12.5
379,0.8167126059532166,65.0,-1.1776264905929565,18.75
380,0.8154896974563599,63.4375,0.4687111973762512,23.75
381,0.8413679957389831,65.625,0.6887539029121399,28.75
382,0.841296124458313,66.875,-0.22054226696491241,18.75
383,0.7974232316017151,65.625,-0.3958570957183838,20.0
384,0.8697777986526489,67.1875,-0.4102805256843567,13.75
385,0.8379500508308411,64.0625,-0.3825918138027191,17.5
386,0.8649820208549499,63.74999999999999,-0.4459623396396637,25.0
387,0.8543196439743042,64.375,-0.21841798722743988,22.5
388,0.8492017984390259,63.4375,0.40405771136283875,35.0
389,0.8627040266990662,62.81250000000001,1.2667382955551147,16.25
390,0.829067063331604,67.5,0.6857056617736816,25.0
391,0.8285197854042053,66.5625,1.0179208517074585,23.75
392,0.8051521182060242,70.625,1.1448285579681396,20.0
393,0.7773218989372254,74.0625,0.7617151141166687,23.75
394,0.8068649768829346,66.875,0.10752367973327637,18.75
395,0.8111646175384521,71.25,-1.512529730796814,25.0
396,0.7753374338150024,70.625,-0.9879432916641235,37.5
397,0.8420340895652771,71.5625,-0.8051158785820007,18.75
398,0.7985856175422669,72.1875,-0.08395411819219589,31.25
399,0.7791728973388672,70.0,-1.3025296926498413,41.25
400,0.8727489352226258,68.125,-0.6927602887153625,48.75
401,0.828685212135315,65.3125,-0.9950275421142578,23.75
402,0.8326432466506958,64.0625,-0.4049980640411377,27.5
403,0.8524198174476624,64.375,-0.43826133012771606,12.5
404,0.8299160242080689,69.375,-0.4942229390144348,10.0
405,0.8425278663635254,68.75,-0.2040155678987503,16.25
406,0.7708102941513062,69.375,0.19390903413295746,23.75
407,0.9028672814369202,64.375,0.8107204437255859,38.75
408,0.7820191621780396,70.9375,1.0864633321762085,28.75
409,0.7163965225219726,71.25,0.8930097818374634,35.0
410,0.8514479875564576,65.625,0.3425149917602539,33.75
411,0.7957463741302491,68.4375,-0.21596486866474152,15.000000953674316
412,0.800591766834259,68.125,-0.3484767973423004,13.75
413,0.7884546041488647,70.9375,0.19192835688591003,21.25
414,0.802121102809906,69.375,0.5695534944534302,26.250001907348633
415,0.8222843527793884,67.8125,-0.9672291874885559,28.75
416,0.8234558582305909,66.25,-1.0974868535995483,30.000001907348633
417,0.8482619762420655,65.9375,0.007182085420936346,28.75
418,0.8521937370300293,70.9375,1.324238657951355,26.250001907348633
419,0.8163520216941833,70.9375,0.9862276911735535,25.0
420,0.8166370034217835,69.0625,0.9782550930976868,30.000001907348633
421,0.8383472323417663,65.625,0.2762654423713684,38.75
422,0.7548212885856629,75.0,-0.7832750678062439,36.25
423,0.8135520458221436,67.8125,-0.1803821176290512,30.000001907348633
424,0.823412299156189,67.5,0.10481087118387222,36.25
425,0.8246169924736023,68.4375,0.0880335196852684,38.75
426,0.7929741144180298,68.125,-0.26467564702033997,32.5
427,0.7966577529907226,72.8125,-0.7154202461242676,25.0
428,0.8177727103233338,66.875,-0.4119275212287903,42.5
429,0.8068717837333679,72.8125,0.5524564385414124,28.75
430,0.7817118883132934,74.0625,-0.5660893321037292,20.0
431,0.7774680137634278,71.5625,-0.2628878653049469,32.5
432,0.8310566186904907,66.5625,-0.39682862162590027,28.75
433,0.8011963367462158,69.375,-0.37763381004333496,25.0
434,0.85220308303833,66.25,0.2535334527492523,32.5
435,0.8321666479110718,64.375,0.2962784469127655,20.0
436,0.7883142709732056,69.375,1.611293077468872,27.5
437,0.8450863122940063,66.5625,0.5481679439544678,37.5
438,0.8255340218544006,66.5625,1.2345703840255737,28.75
439,0.8053018808364868,69.0625,0.7177734375,25.0
440,0.8415865302085876,63.74999999999999,-0.3701779544353485,33.75
441,0.7990875601768493,66.25,1.1074937582015991,23.75
442,0.8115915656089783,69.375,0.08446317911148071,57.5
443,0.8507691502571106,64.375,-0.42945680022239685,30.000001907348633
444,0.7685820937156678,65.3125,-0.6193009614944458,30.000001907348633
445,0.8180983543395997,64.375,0.7159911394119263,36.25
446,0.8057833194732666,70.9375,0.40061408281326294,26.250001907348633
447,0.7741673469543457,72.8125,-0.32334262132644653,33.75
448,0.7980440020561218,66.875,-0.3550426661968231,18.75
449,0.7758534550666809,71.25,-0.7641153335571289,27.5
450,0.7863059639930725,69.375,-0.49506768584251404,13.75
451,0.8449905276298523,63.74999999999999,-0.5300750136375427,22.5
452,0.8039000988006592,70.3125,-0.7456022500991821,26.250001907348633
453,0.8598459005355835,65.625,-0.876893937587738,43.75
454,0.8692813396453858,66.25,0.5206815600395203,56.25
455,0.8487908244132996,67.1875,1.065531849861145,37.5
456,0.7217234015464783,73.4375,0.48532605171203613,55.0
457,0.8509987235069275,63.4375,-0.1350516825914383,36.25
458,0.8293633341789246,68.125,0.25223442912101746,37.5
459,0.820498788356781,65.625,1.2819511890411377,23.75
460,0.8154621362686157,69.375,0.9089441299438477,26.250001907348633
461,0.8144723773002625,67.8125,-0.306950181722641,30.000001907348633
462,0.8180066347122192,70.625,-0.3516174256801605,33.75
463,0.8278141617774963,66.5625,0.15608306229114532,37.5
